ID,Yield,Tensile,Elongation,C,Mn,S,P,Ni,Cu,Nb,Vintage,Grade_Name
550,49700,69500,34.6,0.261,0.719,0.027,0.012,0.024,0.121,0.001,1956,Grade B
1340,45748.13186,66035.27873,30.51331132,0.20290057,0.537235936,0.018692868,0.011720898,0.056458621,0.279069537,0.003856368,1961.653341,X42
2687,77378.67436,111966.1536,20.73735449,0.235658128,0.317371664,0.030961809,0.011294481,0.056005524,0.251475748,0.018345996,1956.366216,X56
2655,76509.04017,121200.1684,27.3582735,0.216207262,0.162296027,0.028330371,0.033591582,0.08134626,0.059273278,0.008674352,1953.531798,X56
2168,69000,77500,11,0.13,0.76,0.008,0.007,0.009,0.013,0.001,1953,X52
3833,82737.94537,101499.6312,29.88492415,0.054122411,1.623126648,0.004726263,0.010346997,0.072107933,0.149908059,0.076102687,2015.208082,X70
3086,62815.52167,79039.90135,26.77847596,0.224583263,1.009614366,0.022480075,0.012606735,0.00631919,0.08574029,0.008703017,1963,X60
837,42147.88666,66075.19462,39.35265307,0.180913403,0.231871915,0.011142398,0.024897396,0.036596508,0.103209991,0.000596138,1943.98439,Grade B
2391,75668.39361,95586.33332,26.32082297,0.221578972,0.907478356,0.015878999,0.006317224,0.033169443,0.104436272,0.033129295,1954,X56
4185,82196.28932,99175.80936,30.75735182,0.100798155,1.365143124,0.002118202,0.011545204,0.034307808,0.156149997,0.065442047,2012.43728,X70
3751,69717.38727,91399.5168,28.2861994,0.138508302,1.52822164,0.016266509,0.020352599,0.018096361,0.126601825,0.048094645,2014.472334,X65
2999,64100.51814,93106.88235,28.66685813,0.203893961,0.920984797,0.018938063,0.005107926,0.027626522,0.206813211,0.015978502,1972,X60
278,35119.6689,63743.7292,44.50886625,0.07104977,0.346993575,0.021320307,0.009247917,0.027834244,0.10688653,0.001622363,1946.43751,Grade A
939,41582.154,73262.10843,38.23561577,0.253516623,0.532718085,0.021187545,0.004598028,0.093069094,0.100109862,0.001633353,1962.653465,Grade B
11,31743.29484,56102.56077,33.86448879,0.029219915,0.44963487,0.014561979,0.009899339,0.012657056,0.01376424,0.000187225,1952,Grade A
4136,80503.31606,92284.69797,28.81280475,0.111479339,1.018792734,0.002421747,0.011958234,0.00979552,0.273326326,0.047569535,2009.099218,X70
2061,51500,84000,35,0.276,1.15,0.019,0.015,0.009,0.01,0.001,1950,X52
4028,81627.49423,104747.3191,31.73353374,0.061028909,1.295178652,0.002661313,0.015870062,0.039921085,0.078872526,0.051375278,2009.24776,X70
778,40273.30431,61793.32835,34.58806062,0.262970317,0.651406669,0.017634667,0.008152099,0.015112832,0.000624732,0.001113783,1973.447073,Grade B
1189,49752,60437,29.2,0.15,0.66,0.016,0.007,0.038,0.108,0.001,1951,X42
3486,74730.60684,96774.08691,27.0068552,0.176570598,1.101911599,0.00793801,0.012418049,0.019564258,0.021193053,0.04603855,1981.277292,X65
3714,73431.27111,82724.71788,33.01225413,0.132043466,0.870650338,0.000648335,0.007721259,0.049050835,0.015157461,0.055436592,1984.550204,X65
3562,70909.95689,86184.21667,19.62960735,0.085207413,1.072220639,0.007242725,0.012742395,0.021013503,0.115213297,0.039600776,1969.035847,X65
718,56149.73528,65886.96938,25.5046532,0.127132689,0.443220932,0.015964121,0.001545178,0.013860366,0.064495804,0.001987908,1949,Grade B
2629,77494.12227,100404.6263,24.73148458,0.249184475,0.517869314,0.022709083,0.032874034,0.029288418,0.121406464,0.015583277,1954.44578,X56
2346,64460.61625,91790.13025,28.55728598,0.278819338,1.042798409,0.012980846,0.023238492,0.034075323,0.209583235,0.020261436,1977.244175,X52
2584,77672.66023,102256.6221,21.15916354,0.248049907,0.017934582,0.018076978,0.013220644,0.109999203,0.054186444,0.016905237,1954.633477,X56
737,48753.07947,79575.64574,41.46206533,0.262038701,0.530856032,0.019175395,0.02684324,0.01048561,0.020616183,0.004378203,1929,Grade B
4085,81578.21625,95186.40977,30.83029116,0.084300667,1.572465441,0.002042126,0.01152111,0.040728956,0.178940696,0.0459249,2008.12899,X70
3009,75377.58646,90695.10568,32.3793099,0.20236613,1.219640686,0.006491596,0.014348666,0.167736617,0.046123996,0.017958624,1980,X60
1760,51813.48514,73974.18297,29.69492144,0.266248795,0.925927102,0.019316851,0.039599265,0.035966811,0.375116301,0.001864775,1957,X46
85,36510.64554,58428.14764,8.150956952,0.17002844,0.613298003,0.02513135,0.024418294,0.013126515,0.055451381,0.00147265,1950,Grade A
3793,76856.09262,95029.56013,30.92664536,0.036712758,1.322094192,0.001932704,0.013811477,0.002229779,0.198908326,0.027854447,2008.556267,X70
1734,49459.28137,73438.45835,24.03800375,0.210263939,0.688472209,0.019785638,0.04064544,0.057809724,0.229095504,0.000563417,1949,X46
1090,64500,78500,29.1,0.244,0.856,0.02,0.007,0.009,0.011,0.001,1964,X42
1987,56000,73000,27,0.192,0.86,0.015,0.007,0.016,0.033,0.03,1968,X52
3066,65911.12285,100987.2703,32.54059714,0.199463884,1.155488556,0.016843619,0.012139966,0.25414573,0.165237341,0.028271761,1973,X60
3686,70527.34129,83700.30013,31.30182051,0.207987702,0.711957487,0.006581059,0.023773589,0.058357127,0.028155451,0.070050749,1995.932387,X65
0,35100,51500,42,0.042,0.32,0.011,0.006,0.055,0.112,0.002,1948,Grade A
1020,45000,63500,43.2,0.148,0.502,0.018,0.018,0.037,0.018,0.002,1983,X42
424,35519.4033,49777.86514,49.18771137,0.14592021,0.306304422,0.021748971,0.006720048,0.016589088,0.040707593,0.001527623,1944.768331,Grade A
3846,82516.74612,97157.10196,29.92040741,0.064620825,1.547274631,0.001944248,0.011542704,0.110473067,0.248022293,0.071690097,2014.200994,X70
4000,81506.87094,94318.77467,26.75579657,0.070426294,0.884387957,0.002062461,0.013871168,0.098215001,0.216145478,0.056954801,2011.675581,X70
3829,83369.33865,99056.07826,26.13930317,0.005823504,0.829247332,0.004044526,0.016218052,0.077238918,0.226561324,0.052164359,2013.095828,X70
3338,69862.95375,87746.39778,26.59697983,0.141195757,1.471194264,0.018740848,0.015530451,0.002144559,0.06782786,0.051808499,1981.533097,X65
2060,55500,71500,32.9,0.233,0.78,0.027,0.014,0.024,0.063,0.002,1950,X52
2890,69000,88000,23.3,0.238,1.15,0.015,0.015,0.025,0.015,0.024,1972,X60
3483,72657.37579,80356.93042,19.57457731,0.145617496,1.167624412,0.014288542,0.011478857,0.046777411,0.049146606,0.036652992,1979.223308,X65
2096,55000,79000,34.1,0.246,1.09,0.014,0.012,0.011,0.085,0.001,1968,X52
1761,55904.96399,67056.63168,21.06249576,0.222385553,0.753781553,0.025383006,0.037273649,0.020728076,0.220422075,0.001165162,1951,X46
2933,65844.36887,99235.18662,33.84048281,0.1857435,0.944126735,0.022466956,0.009549508,0.111724634,0.02681823,0.012283174,1967,X60
835,42622.83239,60220.34342,37.68909504,0.274008323,0.546978971,0.013697905,0.016626775,0.08842756,0.022344087,0.001998161,1970.506416,Grade B
3776,82995,92531,32.6,0.036,1.56,0.003,0.011,0.089,0.25,0.064,2011,X70
2559,77063.11806,93358.25346,25.18577142,0.199311926,0.917313403,0.018824562,0.009711619,0.047176014,0.160558196,0.009972267,1955.342224,X56
3309,75698.64679,86924.42263,31.26472136,0.158820888,1.152400997,0.018810522,0.00770864,0.151234295,0.006117478,0.004642581,1964.205812,X60
993,61500,74000,31,0.255,1.12,0.022,0.01,0.016,0.011,0.014,1968,X42
2042,54000,68000,34,0.177,0.47,0.026,0.028,0.041,0.096,0.002,1960,X52
427,35672.99582,56246.65466,23.07494574,0.14640604,0.733156124,0.020437666,0.020843183,0.030275129,0.023958036,0.000731557,1940.943997,Grade A
2074,57000,79000,32.08,0.267,1.17,0.015,0.028,0.058,0.423,0.001,1961,X52
194,33932.97152,52280.99736,33.02803987,0.062049921,0.086133617,0.025538394,0.002335551,0.02742213,0.038564075,0.000572005,1949.832168,Grade A
1453,49400,69000,29.7,0.23,0.68,0.012,0.005,0.008,0.234,0.002,1958,X46
914,38503.3495,75889.96917,36.19317788,0.240345859,0.845114192,0.018955823,0.027219731,0.049653309,0.053503981,0.002951589,1977.526528,Grade B
3951,82479.2345,99888.53556,34.0659413,0.075674704,1.505215289,0.002388512,0.014293741,0.040375527,0.062062315,0.051762213,2007.501303,X70
849,38623.47438,77059.29474,47.52849514,0.251497638,0.517011087,0.01957057,0.011471219,0.102899519,0.004028295,0.003157183,1965.554795,Grade B
4113,81707.17263,89784.97223,32.84662298,0.058583457,1.547897328,0.004039239,0.013812427,0.053776962,0.33194835,0.073821387,2010.572385,X70
2670,77586.71417,107796.8571,18.63127391,0.05415767,0.690389844,0.026555259,0.004425543,0.068292275,0.098045492,0.025329589,1958.858277,X56
167,34047.25064,52654.86473,48.64676519,0.145311605,0.521170131,0.022674471,0.015173825,0.00309495,0.100818807,0.000812569,1945.657237,Grade A
1312,44380.78783,74207.60559,13.58268159,0.200228728,0.719478243,0.021623101,0.012988006,0.046361978,0.066871,0.001168292,1967.126014,X42
1607,55695.92604,78882.31577,28.35155402,0.263570423,0.720849506,0.02179489,0.05017857,0.063943127,0.267721325,0.001164131,1973,X46
1309,54083.1659,79701.2807,34.37277678,0.206762554,0.744684693,0.02299541,0.009746964,0.029596979,0.018274715,0.008634698,1984,X42
2172,63000,87500,29.5,0.244,1.205,0.0245,0.0145,0.0635,0.179,0.001,1983,X52
3865,83441.4309,92025.34502,28.07294453,0.050165401,1.316648227,0.003307788,0.005987672,0.071168822,0.195050838,0.09583403,2006.457964,X70
1134,69500,75500,33.1,0.068,0.945,0.006,0.016,0.068,0.129,0.012,1957,X42
755,40822.33142,70798.68118,39.09930792,0.213773574,0.459232152,0.010060126,0.012492732,0.003145672,0.087449419,0.002588934,1971.991617,Grade B
2549,77302.38859,111919.5664,15.87721778,0.234240519,0.416741486,0.022588697,0.010164594,0.045928035,0.072309959,0.018720342,1947.912788,X56
730,41429.46844,62369.94757,24.09502423,0.21553434,0.872965718,0.020830801,0.018338713,0.111822353,0.010033632,0.000441975,1990,Grade B
4157,79730.36702,94246.77674,30.45461919,0.074058221,0.63419117,0.003156646,0.016173787,0.078987822,0.156380818,0.053445367,2009.221578,X70
480,36674.45122,53010.27212,46.51282338,0.052897361,0.510436477,0.013198963,0.012298457,0.015881042,0.186656015,0.000439926,1939.451879,Grade A
3224,62218.20486,83722.67054,28.72163435,0.174213738,1.123022462,0.013435065,0.005647408,0.136028703,0.138592714,0.024827371,1988.182383,X60
392,35819.7386,57365.70265,28.71538637,0.035118525,0.48730273,0.012592413,0.014601094,0.023572298,0.05373733,0.000601868,1948.493017,Grade A
1158,47900,72100,28.9,0.237,0.903,0.02,0.011,0.023,0.037,0.001,1965,X42
2417,76732.52792,97842.61969,26.56492165,0.228533163,1.110492071,0.016282746,0.014391771,0.053971977,0.126983678,0.018446232,1951.511637,X56
3911,75335.59151,94722.08282,26.35234986,0.014591578,1.141529437,0.002830827,0.013105968,0.018789293,0.174897238,0.055132426,2010.127505,X70
2402,76784.14992,95887.37097,25.83104785,0.203107287,1.183562259,0.019229653,0.009715813,0.048162876,0.089169155,0.015999531,1954.357012,X56
103,36557.25941,51797.96559,42.36738651,0.052968779,0.125495721,0.008726842,0.005396177,0.020030913,0.09184464,0.001659678,1948,Grade A
272,35421.1173,44941.95301,42.67109706,0.015053759,0.360557418,0.023704163,0.015726964,0.020390687,0.05789367,0.000747133,1940.604334,Grade A
3325,70000,86000,25.2,0.053,1.05,0.02,0.005,0.014,0.02,0.06,2006,X65
284,32647.42417,55651.4305,35.54777652,0.128674408,0.117391363,0.020830385,0.027531041,0.017598095,0.085883011,0.00120599,1944.079124,Grade A
2184,64500,81000,24.5,0.188,0.61,0.009,0.008,0.015,0.036,0.001,1968,X52
3723,70505.47006,95067.3378,24.83553264,0.097155899,0.88466971,0.00026975,0.014136557,0.013817846,0.115894917,0.065784512,1976.65731,X65
2116,69000,90000,24.3,0.242,1.08,0.017,0.012,0.071,0.173,0.001,2009,X52
1847,51864.45013,75009.53042,23.59164439,0.274342844,0.639344984,0.019082531,0.04258836,0.057711218,0.241284747,0.002712611,1956.142443,X46
2515,77437.24017,101502.2251,21.73311419,0.268237663,0.781000607,0.021656771,0.018103946,0.048634074,0.094974226,0.035734032,1953.93042,X56
3359,69640.2405,90004.15134,25.20284975,0.104832813,1.120742328,0.01950841,0.017072961,0.018924233,0.125762519,0.036328714,1991.266279,X65
59,36858.2052,48678.42218,35.39831674,0.061467859,0.382279151,0.017120688,0.016751851,0.020857695,0.107988217,0.00181101,1949,Grade A
3169,76643.56681,99793.25005,28.19101407,0.139672449,1.167418129,0.016688258,0.005061491,0.351745822,0.169156216,0.007413053,1971.438541,X60
3223,73988.36127,109068.3225,28.61101172,0.224128226,1.239070716,0.015752914,0.012403947,0.203108207,0.200480429,0.030284322,1985.043364,X60
3945,84110.53374,91343.87474,29.25411745,0.043918906,1.470606294,0.001695886,0.013012407,0.008872899,0.089498887,0.059889499,2009.140494,X70
560,57000,74500,31.5,0.227,0.69,0.016,0.008,0.007,0.009,0.001,1966,Grade B
3380,72141.02335,86678.39777,32.52462582,0.1285167,1.317396903,0.005653201,0.014700305,0.006780073,0.021899925,0.017423173,1974.662037,X65
2550,76886.13353,108773.1763,24.13968429,0.249614212,0.587001195,0.018399549,0.027323529,0.069576302,0.101386431,0.030932877,1950.216913,X56
3789,81895.71503,89547.10164,31.51040455,0.0237087,1.430351496,0.002276509,0.014937868,0.08104855,0.311695217,0.072953193,2013.193311,X70
3920,79460.89523,100866.1651,26.33179095,0.000617837,1.321719643,0.004829962,0.009906555,0.057730439,0.321455464,0.069755584,2008.64758,X70
1232,46455.28009,70001.30127,37.97356549,0.123931106,0.741417981,0.021257872,0.00251622,0.043315177,0.098827442,0.004437116,1944,X42
4143,80687.00483,90445.53168,30.33267284,0.061260372,1.489473404,0.005478534,0.01459407,0.085503516,0.117372409,0.072394605,2012.68688,X70
2736,76911.45369,99300.88984,22.59898897,0.261355206,1.070454335,0.019297387,0.015201477,0.127115544,0.142055688,0.017399225,1953.321835,X56
1446,53500,80000,28,0.24,1.14,0.019,0.015,0.063,0.13,0.003,1968,X46
692,36964.1419,75204.48176,35.20655785,0.171679018,0.466104341,0.017587145,0.01424349,0.107296143,0.010494936,0.00073855,1931,Grade B
3862,76795.99221,92795.27656,30.60175986,0.053639843,1.491372833,0.004242247,0.018731565,0.052194152,0.10831672,0.086202572,2016.434185,X70
688,36800.92981,72874.55152,37.64819911,0.200730468,0.991397305,0.017782579,0.050318769,0.017303837,0.06785621,0.001262253,1983,Grade B
1561,60462.66833,77593.1548,27.53692568,0.226043285,0.650866356,0.024948585,0.040842055,0.022198225,0.023523617,0.000301976,1954,X46
2107,56000,72000,34.65,0.195,0.564,0.024,0.009,0.043,0.158,0.001,1968,X52
3573,73745.23935,86331.47513,36.85558963,0.110784001,1.440214533,0.011681207,0.026182652,0.037921195,0.040572516,0.06262321,1986.460265,X65
3974,79742.5472,91081.73199,30.9514325,0.072173299,1.256528134,0.003091426,0.012917947,0.02960189,0.227435517,0.066624556,2009.693936,X70
1774,58260.16214,66156.10015,29.64391199,0.19458238,0.75699862,0.02675125,0.05771252,0.040906007,0.398136781,0.0030181,1964,X46
1465,56000,70500,24,0.22,0.97,0.028,0.007,0.033,0.065,0,1949,X46
3229,70587.48968,83171.83156,29.00837513,0.235465834,1.083667624,0.004447297,0.003370049,0.16979049,0.005261467,0.001068185,1979.215844,X60
721,42274.70518,70217.74281,39.83224399,0.245249272,0.595336461,0.015625353,0.002222042,0.114732903,0.030306858,0.0016276,1960,Grade B
1182,53100,65000,32.7,0.218,0.583,0.024,0.007,0.071,0.195,0.001,1970,X42
1664,59298.66054,79977.18118,18.21407933,0.179380756,0.866148797,0.013220018,0.051054341,0.04448124,0.215519721,0.003277989,1970,X46
1777,52414.57968,82994.75735,28.84153237,0.275949939,0.921154683,0.021705383,0.000397281,0.037611813,0.354734796,0.000135384,1962,X46
3078,64819.91402,94185.95344,28.44294218,0.171340679,0.724816378,0.015848453,0.00672845,0.151684791,0.080550968,0.03191051,1981,X60
1852,50734.18048,74603.40341,17.28670461,0.241921379,0.735836618,0.013440285,0.063009459,0.008013436,0.214590699,0.001369778,1962.417885,X46
2323,49583.28271,91958.33199,24.84930927,0.111784534,1.075568694,0.0291106,0.026941691,0.012156579,0.036064396,0.012068613,1972.494634,X52
2753,76714.90461,105626.3913,27.98271662,0.139741877,0.954809887,0.008758201,0.01816242,0.063584531,0.112763253,0.032070458,1954.675523,X56
2967,61227.46145,90306.43267,28.09096127,0.136487917,1.324697694,0.012644743,0.006034712,0.238473172,0.020029419,0.044302092,1969,X60
3052,62984.93784,82365.58788,30.80508591,0.229780757,0.751623289,0.012660858,0.008661698,0.046942805,0.084612173,0.040031585,1963,X60
258,33286.86886,62943.0113,13.53322095,0.092972902,0.389081394,0.01570973,0.014930942,0.023118974,0.061399044,0.00134056,1946.501878,Grade A
2800,77284.18587,119956.1683,21.40182756,0.249609554,0.840494183,0.015552831,0.015055682,0.073563909,0.052885359,0.043284403,1951.815885,X56
1554,47897.18068,83223.93825,23.5960271,0.19612356,0.801587856,0.01523894,0.043513884,0.051662066,0.100500981,0.00161729,1961,X46
2506,77389.26264,113490.3401,23.45652598,0.251659515,0.969851353,0.014804024,0.006311944,0.073715372,0.174237302,0.028782611,1953.601105,X56
1803,59023.71372,65392.15531,29.53624012,0.204528624,0.736039115,0.015664591,0.040489482,0.067345269,0.320877183,0.000300497,1961.854383,X46
3700,70993.13659,88727.08596,15.52675411,0.080265974,0.982997306,0.004183374,0.004717473,0.061614312,0.063164634,0.052796021,1978.732717,X65
2041,60300,78100,27.1,0.278,0.982,0.029,0.018,0.07,0.078,0.002,1960,X52
1041,61000,74500,33,0.204,0.792,0.024,0.008,0.008,0.006,0.001,2006,X42
484,35731.57033,45632.84407,13.17323633,0.123372468,0.404316791,0.014060382,0.001817871,0.028742175,0.083511239,0.001132481,1949.07001,Grade A
715,53237.59434,72813.01853,34.41339189,0.200430093,0.298817575,0.013844645,0.031498931,0.005460491,0.085671477,0.00161655,1948,Grade B
451,36219.2812,58998.02011,51.1794005,0.052984967,0.230376528,0.019701758,0.014735574,0.030322186,0.07193121,0.001311653,1948.862788,Grade A
1337,65544.77171,73583.59214,36.27879518,0.214973672,0.304038057,0.014754992,0.014229872,0.02638851,0.04255792,0.002824394,2005.083681,X42
141,35207.96746,52519.56258,25.30970682,0.120568822,0.41550716,0.021755727,0.012323071,0.018082223,0.106468255,0.001504106,1945.185017,Grade A
1637,49554.22584,74743.01193,24.44804491,0.212926445,0.612205657,0.012766037,0.057264765,0.042120168,0.236122756,0.001402026,1954,X46
4138,81262.40219,91870.19689,30.26265499,0.05673215,1.323329533,0.00419602,0.015122494,0.070070948,0.252770264,0.091282857,2011.244204,X70
3993,84816.50207,92528.48189,30.33666065,0.049460938,1.277597165,0.003328898,0.016066148,0.132955559,0.067964643,0.06278773,2010.382134,X70
1198,58486.83742,73444.25507,39.50738539,0.194277739,0.619188009,0.018125432,0.010303123,0.008482216,0.145132485,0.00506833,1994,X42
2338,67414.08696,79883.67485,30.11063596,0.225870418,1.054082745,0.019999507,0.020498604,0.063307846,0.188302264,0.011125846,1955.055592,X52
168,33981.15427,47845.09792,35.58701799,0.089083445,0.598499003,0.018759843,0.018521789,0.017117858,0.02044596,0.000318367,1943.755465,Grade A
1178,51300,64700,34,0.206,0.598,0.022,0.004,0.071,0.185,0.001,1970,X42
378,33634.72107,44686.94185,34.61725816,0.097920032,0.376808712,0.029407369,0.005463329,0.015206847,0.030267704,0.001227152,1948.632706,Grade A
203,33937.5224,53256.57539,26.57694045,0.120688702,0.510721964,0.009980793,0.00708785,0.022192874,0.1271303,0.000745623,1952.183553,Grade A
